algo,exp_label,req_id,src,dst,sp_hop,chosen_hop,detour,in_path_set,tree_depth,purify_rounds,fidelity,prob,finish_t,outcome
SP_skewed,tao=0.020000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.81819,0.81,5,accepted
SP_skewed,tao=0.020000 Round=0,24,27,3,4,5,1,0,4,2|2|2|2|2,0.811527,0.289186,10,accepted
SP_skewed,tao=0.020000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.020000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.020000 Round=0,27,25,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.020000 Round=0,28,3,24,4,4,0,1,3,1|1|1|1,0.821783,0.512836,10,accepted
SP_skewed,tao=0.020000 Round=0,29,6,29,2,2,0,1,1,0|0,0.850133,0.9,9,accepted
SP_balanced,tao=0.020000 Round=0,0,23,29,1,1,0,1,0,0,0.920294,1,2,accepted
SP_balanced,tao=0.020000 Round=0,1,15,19,3,3,0,1,2,1|1|1,0.83863,0.593355,5,accepted
SP_balanced,tao=0.020000 Round=0,2,13,18,3,3,0,1,2,1|1|1,0.84438,0.600292,5,accepted
SP_balanced,tao=0.020000 Round=0,3,18,25,3,3,0,1,2,1|1|1,0.834049,0.587763,7,accepted
SP_balanced,tao=0.020000 Round=0,4,2,28,4,4,0,1,2,2|2|2|2,0.820896,0.338782,9,accepted
SP_balanced,tao=0.020000 Round=0,5,26,20,3,3,0,1,2,1|1|1,0.849349,0.606449,9,accepted
SP_balanced,tao=0.020000 Round=0,6,28,19,3,3,0,1,2,1|1|1,0.829781,0.582802,11,accepted
SP_balanced,tao=0.020000 Round=0,7,10,21,1,1,0,1,0,0,0.915227,1,2,accepted
SP_balanced,tao=0.020000 Round=0,8,15,16,3,3,0,1,2,1|1|1,0.844039,0.600173,5,accepted
SP_balanced,tao=0.020000 Round=0,9,16,28,4,5,1,0,3,3|3|3|3|3,0.808595,0.183905,9,accepted
SP_balanced,tao=0.020000 Round=0,10,6,23,3,3,0,1,2,1|1|1,0.839179,0.593702,5,accepted
SP_balanced,tao=0.020000 Round=0,11,2,25,4,4,0,1,2,1|1|1|1,0.841495,0.533735,10,accepted
SP_balanced,tao=0.020000 Round=0,12,18,28,3,3,0,1,2,1|1|1,0.837342,0.591564,12,accepted
SP_balanced,tao=0.020000 Round=0,13,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.020000 Round=0,14,12,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.020000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.020000 Round=0,16,23,0,3,3,0,1,2,1|1|1,0.846896,0.603381,9,accepted
SP_balanced,tao=0.020000 Round=0,17,23,12,4,4,0,1,2,1|1|1|1,0.832891,0.524468,5,accepted
SP_balanced,tao=0.020000 Round=0,18,10,16,2,2,0,1,1,0|0,0.864203,0.9,3,accepted
SP_balanced,tao=0.020000 Round=0,19,18,27,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.020000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.020000 Round=0,21,24,6,2,2,0,1,1,0|0,0.853147,0.9,3,accepted
SP_balanced,tao=0.020000 Round=0,22,11,12,4,4,0,1,2,1|1|1|1,0.812037,0.502226,5,accepted
SP_balanced,tao=0.020000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.818049,0.81,6,accepted
SP_balanced,tao=0.020000 Round=0,24,27,3,4,5,1,0,3,2|2|2|2|2,0.811837,0.289186,12,accepted
SP_balanced,tao=0.020000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.020000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.020000 Round=0,27,25,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.020000 Round=0,28,3,24,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.020000 Round=0,29,6,29,2,2,0,1,1,0|0,0.850133,0.9,3,accepted
ZFA2,tao=0.030000 Round=0,14,12,18,3,3,0,1,2,1|0|0,0.801666,0.74414,12,accepted
ZFA2,tao=0.030000 Round=0,29,6,29,2,2,0,1,1,0|0,0.848528,0.9,5,accepted
ZFA2,tao=0.030000 Round=0,28,3,24,4,4,0,1,3,1|0|1|1,0.805224,0.551065,6,accepted
ZFA2,tao=0.030000 Round=0,27,25,18,3,3,0,1,2,1|0|1,0.81241,0.653542,7,accepted
ZFA2,tao=0.030000 Round=0,26,25,9,4,4,0,1,3,1|1|1|2,0.804995,0.453118,6,accepted
ZFA2,tao=0.030000 Round=0,24,27,3,4,4,0,1,3,1|0|3|2,0.802363,0.454458,12,accepted
ZFA2,tao=0.030000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.815473,0.81,6,accepted
ZFA2,tao=0.030000 Round=0,22,11,12,4,4,0,1,3,1|3|1|0,0.80458,0.457892,12,accepted
ZFA2,tao=0.030000 Round=0,21,24,6,2,2,0,1,1,0|0,0.851555,0.9,8,accepted
ZFA2,tao=0.030000 Round=0,20,24,12,4,4,0,1,3,0|1|1|1,0.803106,0.563305,12,accepted
ZFA2,tao=0.030000 Round=0,19,18,27,3,3,0,1,2,1|0|0,0.801164,0.731923,12,accepted
ZFA2,tao=0.030000 Round=0,18,10,16,2,2,0,1,1,0|0,0.862658,0.9,5,accepted
ZFA2,tao=0.030000 Round=0,17,23,12,4,4,0,1,3,0|0|1|2,0.802994,0.585176,5,accepted
ZFA2,tao=0.030000 Round=0,16,23,0,3,3,0,1,2,1|0|0,0.810361,0.727149,10,accepted
ZFA2,tao=0.030000 Round=0,0,23,29,1,1,0,1,0,0,0.919845,1,2,accepted
ZFA2,tao=0.030000 Round=0,13,26,21,3,3,0,1,2,0|0|1,0.811145,0.733713,7,accepted
ZFA2,tao=0.030000 Round=0,12,18,28,3,3,0,1,2,0|0|2,0.803094,0.663858,5,accepted
ZFA2,tao=0.030000 Round=0,11,2,25,4,4,0,1,3,1|0|1|0,0.806971,0.625694,10,accepted
ZFA2,tao=0.030000 Round=0,10,6,23,3,3,0,1,2,2|0|0,0.806713,0.665465,12,accepted
ZFA2,tao=0.030000 Round=0,9,16,28,4,4,0,1,3,3|2|1|1,0.802819,0.359827,12,accepted
ZFA2,tao=0.030000 Round=0,8,15,16,3,3,0,1,2,0|0|1,0.807634,0.722977,12,accepted
ZFA2,tao=0.030000 Round=0,7,10,21,1,1,0,1,0,0,0.914766,1,2,accepted
ZFA2,tao=0.030000 Round=0,6,28,19,3,3,0,1,2,1|0|1,0.8083,0.648026,10,accepted
ZFA2,tao=0.030000 Round=0,5,26,20,3,3,0,1,2,0|0|1,0.807312,0.755192,9,accepted
ZFA2,tao=0.030000 Round=0,3,18,25,3,3,0,1,2,1|1|0,0.81146,0.658255,9,accepted
ZFA2,tao=0.030000 Round=0,2,13,18,3,3,0,1,2,1|0|0,0.80296,0.746246,5,accepted
ZFA2,tao=0.030000 Round=0,1,15,19,3,3,0,1,2,0|0|2,0.808686,0.652059,6,accepted
ZFA2,tao=0.030000 Round=0,4,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA2,tao=0.030000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA2,tao=0.030000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.030000 Round=0,13,26,21,3,3,0,1,2,0|0|1,0.810993,0.733713,4,accepted
ZFA_routing,tao=0.030000 Round=0,29,6,29,2,2,0,1,1,0|0,0.848528,0.9,6,accepted
ZFA_routing,tao=0.030000 Round=0,28,3,24,4,4,0,1,3,1|1|1|0,0.804945,0.552367,6,accepted
ZFA_routing,tao=0.030000 Round=0,27,25,18,3,3,0,1,2,2|0|0,0.800408,0.655798,5,accepted
ZFA_routing,tao=0.030000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.815473,0.81,6,accepted
ZFA_routing,tao=0.030000 Round=0,22,11,12,4,4,0,1,2,1|1|1|1,0.808775,0.502226,5,accepted
ZFA_routing,tao=0.030000 Round=0,21,24,6,2,2,0,0,1,0|0,0.860829,0.9,3,accepted
ZFA_routing,tao=0.030000 Round=0,20,24,12,4,4,0,1,3,0|0|4|4,0.80034,0.443819,11,accepted
ZFA_routing,tao=0.030000 Round=0,19,18,27,3,3,0,1,2,0|0|4,0.810758,0.572733,12,accepted
ZFA_routing,tao=0.030000 Round=0,18,10,16,2,2,0,1,1,0|0,0.862658,0.9,5,accepted
ZFA_routing,tao=0.030000 Round=0,17,23,12,4,4,0,1,3,4|4|0|0,0.816797,0.406456,12,accepted
ZFA_routing,tao=0.030000 Round=0,16,23,0,3,3,0,1,2,0|1|0,0.803446,0.752031,7,accepted
ZFA_routing,tao=0.030000 Round=0,14,12,18,3,3,0,1,2,4|0|0,0.806474,0.604863,12,accepted
ZFA_routing,tao=0.030000 Round=0,0,23,29,1,1,0,1,0,0,0.919845,1,2,accepted
ZFA_routing,tao=0.030000 Round=0,12,18,28,3,3,0,1,2,4|0|0,0.801929,0.570469,11,accepted
ZFA_routing,tao=0.030000 Round=0,11,2,25,4,4,0,1,2,0|0|3|0,0.800369,0.60484,8,accepted
ZFA_routing,tao=0.030000 Round=0,10,6,23,3,3,0,1,2,2|0|0,0.806713,0.665465,6,accepted
ZFA_routing,tao=0.030000 Round=0,9,16,28,4,5,1,0,3,2|1|1|2|2,0.802188,0.344868,6,accepted
ZFA_routing,tao=0.030000 Round=0,8,15,16,3,3,0,0,2,0|0|0,0.820072,0.81,9,accepted
ZFA_routing,tao=0.030000 Round=0,7,10,21,1,1,0,1,0,0,0.914766,1,2,accepted
ZFA_routing,tao=0.030000 Round=0,6,28,19,3,3,0,1,2,0|0|4,0.80135,0.540893,11,accepted
ZFA_routing,tao=0.030000 Round=0,5,26,20,3,3,0,1,2,0|0|1,0.80708,0.755192,5,accepted
ZFA_routing,tao=0.030000 Round=0,3,18,25,3,3,0,1,2,0|0|4,0.805973,0.546758,12,accepted
ZFA_routing,tao=0.030000 Round=0,2,13,18,3,3,0,1,2,1|0|0,0.80296,0.746246,5,accepted
ZFA_routing,tao=0.030000 Round=0,1,15,19,3,3,0,1,2,0|0|1,0.801035,0.721082,5,accepted
ZFA_routing,tao=0.030000 Round=0,4,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.030000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.030000 Round=0,24,27,3,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.030000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.030000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
SP_skewed,tao=0.030000 Round=0,0,23,29,1,1,0,1,0,0,0.919845,1,2,accepted
SP_skewed,tao=0.030000 Round=0,1,15,19,3,3,0,1,2,1|1|1,0.836232,0.593355,5,accepted
SP_skewed,tao=0.030000 Round=0,2,13,18,3,3,0,1,2,1|1|1,0.841975,0.600292,5,accepted
SP_skewed,tao=0.030000 Round=0,3,18,25,3,3,0,1,2,1|1|1,0.83158,0.587763,8,accepted
SP_skewed,tao=0.030000 Round=0,4,2,28,4,4,0,1,3,2|2|2|2,0.817407,0.338782,11,accepted
SP_skewed,tao=0.030000 Round=0,5,26,20,3,3,0,1,2,1|1|1,0.846801,0.606449,9,accepted
SP_skewed,tao=0.030000 Round=0,6,28,19,3,3,0,1,2,1|1|1,0.827289,0.582802,12,accepted
SP_skewed,tao=0.030000 Round=0,7,10,21,1,1,0,1,0,0,0.914766,1,2,accepted
SP_skewed,tao=0.030000 Round=0,8,15,16,3,3,0,1,2,1|1|1,0.841703,0.600173,5,accepted
SP_skewed,tao=0.030000 Round=0,9,16,28,4,4,0,1,3,2|2|2|2,0.814368,0.334237,7,accepted
SP_skewed,tao=0.030000 Round=0,10,6,23,3,3,0,1,2,1|1|1,0.836695,0.593702,5,accepted
SP_skewed,tao=0.030000 Round=0,11,2,25,4,4,0,1,3,1|1|1|1,0.838024,0.533735,8,accepted
SP_skewed,tao=0.030000 Round=0,12,18,28,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.030000 Round=0,13,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.030000 Round=0,14,12,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.030000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.030000 Round=0,16,23,0,3,3,0,1,2,1|1|1,0.844488,0.603381,6,accepted
SP_skewed,tao=0.030000 Round=0,17,23,12,4,4,0,1,3,1|1|1|1,0.829375,0.524468,6,accepted
SP_skewed,tao=0.030000 Round=0,18,10,16,2,2,0,1,1,0|0,0.862658,0.9,5,accepted
SP_skewed,tao=0.030000 Round=0,19,18,27,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.030000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.030000 Round=0,21,24,6,2,2,0,1,1,0|0,0.851555,0.9,6,accepted
SP_skewed,tao=0.030000 Round=0,22,11,12,4,4,0,1,3,1|1|1|1,0.80831,0.502226,6,accepted
SP_skewed,tao=0.030000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.815683,0.81,5,accepted
SP_skewed,tao=0.030000 Round=0,24,27,3,4,5,1,0,4,2|2|2|2|2,0.807444,0.289186,10,accepted
SP_skewed,tao=0.030000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.030000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.030000 Round=0,27,25,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.030000 Round=0,28,3,24,4,4,0,1,3,1|1|1|1,0.818458,0.512836,10,accepted
SP_skewed,tao=0.030000 Round=0,29,6,29,2,2,0,1,1,0|0,0.848528,0.9,9,accepted
SP_balanced,tao=0.030000 Round=0,0,23,29,1,1,0,1,0,0,0.919845,1,2,accepted
SP_balanced,tao=0.030000 Round=0,1,15,19,3,3,0,1,2,1|1|1,0.836129,0.593355,5,accepted
SP_balanced,tao=0.030000 Round=0,2,13,18,3,3,0,1,2,1|1|1,0.841904,0.600292,5,accepted
SP_balanced,tao=0.030000 Round=0,3,18,25,3,3,0,1,2,1|1|1,0.831536,0.587763,7,accepted
SP_balanced,tao=0.030000 Round=0,4,2,28,4,4,0,1,2,2|2|2|2,0.817665,0.338782,9,accepted
SP_balanced,tao=0.030000 Round=0,5,26,20,3,3,0,1,2,1|1|1,0.846936,0.606449,9,accepted
SP_balanced,tao=0.030000 Round=0,6,28,19,3,3,0,1,2,1|1|1,0.827254,0.582802,11,accepted
SP_balanced,tao=0.030000 Round=0,7,10,21,1,1,0,1,0,0,0.914766,1,2,accepted
SP_balanced,tao=0.030000 Round=0,8,15,16,3,3,0,1,2,1|1|1,0.841557,0.600173,5,accepted
SP_balanced,tao=0.030000 Round=0,9,16,28,4,5,1,0,3,3|3|3|3|3,0.804664,0.183905,9,accepted
SP_balanced,tao=0.030000 Round=0,10,6,23,3,3,0,1,2,1|1|1,0.836697,0.593702,5,accepted
SP_balanced,tao=0.030000 Round=0,11,2,25,4,4,0,1,2,1|1|1|1,0.838368,0.533735,10,accepted
SP_balanced,tao=0.030000 Round=0,12,18,28,3,3,0,1,2,1|1|1,0.834846,0.591564,12,accepted
SP_balanced,tao=0.030000 Round=0,13,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.030000 Round=0,14,12,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.030000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.030000 Round=0,16,23,0,3,3,0,1,2,1|1|1,0.844469,0.603381,9,accepted
SP_balanced,tao=0.030000 Round=0,17,23,12,4,4,0,1,2,1|1|1|1,0.82972,0.524468,5,accepted
SP_balanced,tao=0.030000 Round=0,18,10,16,2,2,0,1,1,0|0,0.862658,0.9,3,accepted
SP_balanced,tao=0.030000 Round=0,19,18,27,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.030000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.030000 Round=0,21,24,6,2,2,0,1,1,0|0,0.851555,0.9,3,accepted
SP_balanced,tao=0.030000 Round=0,22,11,12,4,4,0,1,2,1|1|1|1,0.808775,0.502226,5,accepted
SP_balanced,tao=0.030000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.815473,0.81,6,accepted
SP_balanced,tao=0.030000 Round=0,24,27,3,4,5,1,0,3,2|2|2|2|2,0.807915,0.289186,12,accepted
SP_balanced,tao=0.030000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.030000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.030000 Round=0,27,25,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.030000 Round=0,28,3,24,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.030000 Round=0,29,6,29,2,2,0,1,1,0|0,0.848528,0.9,3,accepted
ZFA2,tao=0.040000 Round=0,14,12,18,3,3,0,1,2,0|1|0,0.803961,0.721082,8,accepted
ZFA2,tao=0.040000 Round=0,29,6,29,2,2,0,1,1,0|0,0.846917,0.9,5,accepted
ZFA2,tao=0.040000 Round=0,28,3,24,4,4,0,1,2,1|0|1|1,0.802282,0.551065,5,accepted
ZFA2,tao=0.040000 Round=0,27,25,18,3,3,0,1,2,1|0|1,0.80986,0.653542,9,accepted
ZFA2,tao=0.040000 Round=0,26,25,9,4,4,0,1,3,1|1|1|3,0.803871,0.419631,6,accepted
ZFA2,tao=0.040000 Round=0,24,27,3,4,4,0,1,2,1|1|1|1,0.802907,0.501198,9,accepted
ZFA2,tao=0.040000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.812887,0.81,6,accepted
ZFA2,tao=0.040000 Round=0,22,11,12,4,4,0,1,3,1|1|1|1,0.805319,0.502226,12,accepted
ZFA2,tao=0.040000 Round=0,21,24,6,2,2,0,1,1,0|0,0.849957,0.9,8,accepted
ZFA2,tao=0.040000 Round=0,20,24,12,4,4,0,1,2,0|1|1|1,0.803314,0.563305,5,accepted
ZFA2,tao=0.040000 Round=0,19,18,27,3,3,0,1,2,1|0|1,0.816266,0.66211,7,accepted
ZFA2,tao=0.040000 Round=0,18,10,16,2,2,0,1,1,0|0,0.861108,0.9,5,accepted
ZFA2,tao=0.040000 Round=0,17,23,12,4,4,0,1,3,0|1|2|0,0.805677,0.560099,9,accepted
ZFA2,tao=0.040000 Round=0,16,23,0,3,3,0,1,2,1|0|0,0.80781,0.727149,10,accepted
ZFA2,tao=0.040000 Round=0,0,23,29,1,1,0,1,0,0,0.919394,1,2,accepted
ZFA2,tao=0.040000 Round=0,13,26,21,3,3,0,1,2,0|0|1,0.808586,0.733713,8,accepted
ZFA2,tao=0.040000 Round=0,12,18,28,3,3,0,1,2,1|0|1,0.813021,0.657769,12,accepted
ZFA2,tao=0.040000 Round=0,11,2,25,4,4,0,1,2,1|0|0|1,0.806196,0.623364,12,accepted
ZFA2,tao=0.040000 Round=0,10,6,23,3,3,0,1,2,2|0|0,0.804084,0.665465,12,accepted
ZFA2,tao=0.040000 Round=0,8,15,16,3,3,0,1,2,0|0|1,0.805018,0.722977,12,accepted
ZFA2,tao=0.040000 Round=0,7,10,21,1,1,0,1,0,0,0.914304,1,2,accepted
ZFA2,tao=0.040000 Round=0,6,28,19,3,3,0,1,2,1|0|1,0.805656,0.648026,5,accepted
ZFA2,tao=0.040000 Round=0,5,26,20,3,3,0,1,2,0|0|1,0.804762,0.755192,9,accepted
ZFA2,tao=0.040000 Round=0,3,18,25,3,3,0,1,2,1|0|1,0.80986,0.653542,10,accepted
ZFA2,tao=0.040000 Round=0,2,13,18,3,3,0,1,2,0|0|1,0.803348,0.731923,4,accepted
ZFA2,tao=0.040000 Round=0,1,15,19,3,3,0,1,2,0|0|2,0.806001,0.652059,12,accepted
ZFA2,tao=0.040000 Round=0,4,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA2,tao=0.040000 Round=0,9,16,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA2,tao=0.040000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA2,tao=0.040000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.040000 Round=0,13,26,21,3,3,0,1,2,0|0|4,0.818337,0.575437,12,accepted
ZFA_routing,tao=0.040000 Round=0,29,6,29,2,2,0,1,1,0|0,0.846917,0.9,6,accepted
ZFA_routing,tao=0.040000 Round=0,28,3,24,4,4,0,1,2,5|4|0|0,0.800124,0.376617,12,accepted
ZFA_routing,tao=0.040000 Round=0,27,25,18,3,3,0,1,2,0|0|4,0.800043,0.570469,12,accepted
ZFA_routing,tao=0.040000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.812887,0.81,6,accepted
ZFA_routing,tao=0.040000 Round=0,22,11,12,4,4,0,1,2,2|1|1|0,0.800268,0.48775,6,accepted
ZFA_routing,tao=0.040000 Round=0,21,24,6,2,2,0,0,1,0|0,0.859264,0.9,3,accepted
ZFA_routing,tao=0.040000 Round=0,19,18,27,3,3,0,1,2,0|0|2,0.80263,0.672167,5,accepted
ZFA_routing,tao=0.040000 Round=0,18,10,16,2,2,0,1,1,0|0,0.861108,0.9,5,accepted
ZFA_routing,tao=0.040000 Round=0,17,23,12,4,4,0,1,2,0|1|1|0,0.80008,0.604685,5,accepted
ZFA_routing,tao=0.040000 Round=0,16,23,0,3,3,0,1,2,0|1|0,0.8004,0.752031,7,accepted
ZFA_routing,tao=0.040000 Round=0,14,12,18,3,3,0,1,2,4|0|0,0.807472,0.604863,11,accepted
ZFA_routing,tao=0.040000 Round=0,0,23,29,1,1,0,1,0,0,0.919394,1,2,accepted
ZFA_routing,tao=0.040000 Round=0,12,18,28,3,3,0,1,2,0|0|4,0.805655,0.559488,11,accepted
ZFA_routing,tao=0.040000 Round=0,11,2,25,4,4,0,1,3,0|0|1|4,0.802032,0.526681,10,accepted
ZFA_routing,tao=0.040000 Round=0,10,6,23,3,3,0,1,2,4|0|0,0.807643,0.56204,12,accepted
ZFA_routing,tao=0.040000 Round=0,9,16,28,4,4,0,0,2,1|1|1|1,0.807787,0.504384,5,accepted
ZFA_routing,tao=0.040000 Round=0,8,15,16,3,3,0,0,2,0|0|0,0.817502,0.81,9,accepted
ZFA_routing,tao=0.040000 Round=0,7,10,21,1,1,0,1,0,0,0.914304,1,2,accepted
ZFA_routing,tao=0.040000 Round=0,5,26,20,3,3,0,1,2,0|0|1,0.804762,0.755192,5,accepted
ZFA_routing,tao=0.040000 Round=0,3,18,25,3,3,0,1,2,4|0|0,0.800043,0.570469,9,accepted
ZFA_routing,tao=0.040000 Round=0,2,13,18,3,3,0,1,2,1|0|0,0.800147,0.746246,4,accepted
ZFA_routing,tao=0.040000 Round=0,1,15,19,3,3,0,1,2,0|0|2,0.806092,0.652059,7,accepted
ZFA_routing,tao=0.040000 Round=0,4,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.040000 Round=0,6,28,19,3,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.040000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.040000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.040000 Round=0,24,27,3,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.040000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.040000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
SP_skewed,tao=0.040000 Round=0,0,23,29,1,1,0,1,0,0,0.919394,1,2,accepted
SP_skewed,tao=0.040000 Round=0,1,15,19,3,3,0,1,2,1|1|1,0.833753,0.593355,5,accepted
SP_skewed,tao=0.040000 Round=0,2,13,18,3,3,0,1,2,1|1|1,0.839511,0.600292,5,accepted
SP_skewed,tao=0.040000 Round=0,3,18,25,3,3,0,1,2,1|1|1,0.829071,0.587763,8,accepted
SP_skewed,tao=0.040000 Round=0,4,2,28,4,4,0,1,3,2|2|2|2,0.814071,0.338782,11,accepted
SP_skewed,tao=0.040000 Round=0,5,26,20,3,3,0,1,2,1|1|1,0.844332,0.606449,9,accepted
SP_skewed,tao=0.040000 Round=0,6,28,19,3,3,0,1,2,1|1|1,0.824762,0.582802,12,accepted
SP_skewed,tao=0.040000 Round=0,7,10,21,1,1,0,1,0,0,0.914304,1,2,accepted
SP_skewed,tao=0.040000 Round=0,8,15,16,3,3,0,1,2,1|1|1,0.839257,0.600173,5,accepted
SP_skewed,tao=0.040000 Round=0,9,16,28,4,4,0,1,3,2|2|2|2,0.81099,0.334237,7,accepted
SP_skewed,tao=0.040000 Round=0,10,6,23,3,3,0,1,2,1|1|1,0.834201,0.593702,5,accepted
SP_skewed,tao=0.040000 Round=0,11,2,25,4,4,0,1,3,1|1|1|1,0.83476,0.533735,8,accepted
SP_skewed,tao=0.040000 Round=0,12,18,28,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.040000 Round=0,13,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.040000 Round=0,14,12,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.040000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.040000 Round=0,16,23,0,3,3,0,1,2,1|1|1,0.842054,0.603381,6,accepted
SP_skewed,tao=0.040000 Round=0,17,23,12,4,4,0,1,3,1|1|1|1,0.826069,0.524468,6,accepted
SP_skewed,tao=0.040000 Round=0,18,10,16,2,2,0,1,1,0|0,0.861108,0.9,5,accepted
SP_skewed,tao=0.040000 Round=0,19,18,27,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.040000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.040000 Round=0,21,24,6,2,2,0,1,1,0|0,0.849957,0.9,6,accepted
SP_skewed,tao=0.040000 Round=0,22,11,12,4,4,0,1,3,1|1|1|1,0.804877,0.502226,6,accepted
SP_skewed,tao=0.040000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.813166,0.81,5,accepted
